100 2527
1	2
1	3
1	5
1	6
1	7
1	9
1	11
1	13
1	14
1	18
1	20
1	21
1	23
1	24
1	25
1	26
1	29
1	32
1	34
1	36
1	37
1	42
1	44
1	45
1	48
1	49
1	51
1	52
1	53
1	55
1	56
1	57
1	58
1	61
1	62
1	63
1	64
1	65
1	66
1	67
1	68
1	71
1	72
1	74
1	77
1	80
1	81
1	82
1	83
1	85
1	90
1	91
1	92
1	93
1	97
1	100
2	8
2	11
2	12
2	15
2	18
2	20
2	21
2	24
2	25
2	26
2	28
2	31
2	32
2	34
2	35
2	38
2	39
2	40
2	42
2	43
2	45
2	50
2	51
2	54
2	55
2	56
2	58
2	59
2	60
2	61
2	62
2	67
2	68
2	69
2	71
2	73
2	74
2	75
2	78
2	80
2	81
2	82
2	85
2	86
2	87
2	89
2	90
2	91
2	92
2	93
2	100
3	4
3	8
3	9
3	11
3	12
3	13
3	15
3	17
3	18
3	20
3	21
3	23
3	24
3	27
3	28
3	30
3	32
3	33
3	37
3	38
3	39
3	40
3	43
3	44
3	45
3	54
3	55
3	56
3	57
3	58
3	61
3	63
3	64
3	66
3	68
3	69
3	73
3	75
3	76
3	77
3	78
3	80
3	81
3	83
3	85
3	86
3	88
3	89
3	90
3	96
3	98
3	99
3	100
4	9
4	10
4	12
4	13
4	15
4	16
4	18
4	20
4	24
4	25
4	27
4	28
4	29
4	30
4	31
4	32
4	33
4	35
4	36
4	37
4	39
4	40
4	41
4	43
4	44
4	46
4	47
4	50
4	51
4	52
4	56
4	57
4	58
4	61
4	62
4	63
4	64
4	67
4	68
4	70
4	72
4	73
4	74
4	75
4	79
4	80
4	81
4	82
4	85
4	87
4	88
4	89
4	91
4	95
4	96
4	97
4	98
5	6
5	10
5	13
5	14
5	15
5	17
5	18
5	20
5	21
5	23
5	24
5	25
5	26
5	28
5	29
5	30
5	31
5	32
5	33
5	39
5	44
5	45
5	47
5	48
5	49
5	52
5	53
5	55
5	56
5	57
5	58
5	59
5	60
5	61
5	62
5	63
5	65
5	66
5	71
5	73
5	75
5	76
5	77
5	78
5	79
5	83
5	85
5	87
5	88
5	89
5	90
5	91
5	92
5	95
5	96
5	97
5	98
5	100
6	7
6	8
6	10
6	13
6	14
6	17
6	21
6	25
6	35
6	36
6	39
6	40
6	43
6	45
6	48
6	49
6	51
6	52
6	55
6	56
6	57
6	59
6	61
6	62
6	64
6	65
6	66
6	67
6	71
6	72
6	73
6	74
6	75
6	77
6	79
6	80
6	91
6	94
6	96
7	10
7	12
7	16
7	19
7	20
7	21
7	23
7	24
7	26
7	30
7	33
7	36
7	39
7	40
7	42
7	45
7	50
7	54
7	55
7	56
7	57
7	58
7	61
7	62
7	66
7	68
7	69
7	72
7	73
7	74
7	75
7	76
7	77
7	82
7	84
7	85
7	86
7	95
7	96
7	98
7	99
7	100
8	10
8	12
8	13
8	14
8	15
8	16
8	18
8	21
8	22
8	26
8	28
8	29
8	30
8	32
8	33
8	34
8	38
8	39
8	41
8	42
8	43
8	46
8	47
8	49
8	54
8	55
8	57
8	59
8	60
8	63
8	64
8	65
8	69
8	70
8	71
8	72
8	74
8	75
8	76
8	78
8	79
8	81
8	82
8	86
8	88
8	91
8	92
8	95
8	96
8	98
9	11
9	12
9	13
9	18
9	19
9	21
9	22
9	24
9	26
9	28
9	29
9	32
9	35
9	36
9	42
9	43
9	44
9	45
9	46
9	47
9	48
9	51
9	52
9	53
9	54
9	55
9	60
9	61
9	62
