100 2537
1	2
1	6
1	8
1	9
1	10
1	12
1	15
1	17
1	18
1	19
1	21
1	22
1	23
1	25
1	26
1	27
1	29
1	31
1	32
1	34
1	35
1	39
1	40
1	43
1	44
1	45
1	47
1	50
1	54
1	55
1	57
1	58
1	64
1	66
1	68
1	72
1	75
1	76
1	77
1	78
1	79
1	82
1	85
1	86
1	89
1	91
1	94
1	99
1	100
2	3
2	5
2	7
2	8
2	11
2	14
2	15
2	19
2	21
2	23
2	24
2	26
2	29
2	30
2	31
2	33
2	34
2	36
2	37
2	38
2	39
2	42
2	43
2	44
2	45
2	46
2	47
2	52
2	53
2	55
2	59
2	62
2	65
2	66
2	68
2	69
2	71
2	72
2	73
2	74
2	75
2	76
2	78
2	80
2	82
2	84
2	86
2	87
2	88
2	91
2	92
3	8
3	9
3	10
3	12
3	14
3	17
3	19
3	21
3	24
3	26
3	28
3	30
3	31
3	33
3	34
3	36
3	37
3	38
3	41
3	42
3	44
3	46
3	47
3	49
3	50
3	51
3	53
3	55
3	56
3	65
3	66
3	67
3	68
3	69
3	71
3	72
3	74
3	75
3	76
3	77
3	78
3	79
3	80
3	81
3	88
3	89
3	90
3	91
3	92
3	93
3	94
3	95
3	98
4	5
4	10
4	13
4	15
4	17
4	18
4	23
4	26
4	28
4	29
4	30
4	31
4	32
4	34
4	36
4	37
4	41
4	42
4	43
4	44
4	46
4	47
4	49
4	51
4	53
4	56
4	58
4	61
4	64
4	70
4	71
4	74
4	77
4	78
4	80
4	81
4	82
4	83
4	84
4	88
4	89
4	90
4	91
4	94
4	95
4	96
4	98
4	100
5	6
5	7
5	8
5	12
5	13
5	14
5	15
5	17
5	18
5	24
5	27
5	29
5	31
5	32
5	36
5	37
5	38
5	41
5	43
5	45
5	46
5	50
5	57
5	60
5	61
5	63
5	65
5	67
5	69
5	70
5	75
5	77
5	78
5	79
5	80
5	81
5	82
5	87
5	89
5	93
5	95
5	96
5	98
5	99
5	100
6	7
6	8
6	10
6	12
6	13
6	15
6	18
6	19
6	20
6	21
6	24
6	25
6	26
6	28
6	29
6	30
6	33
6	36
6	37
6	38
6	39
6	42
6	43
6	44
6	45
6	46
6	49
6	50
6	52
6	55
6	58
6	63
6	64
6	65
6	66
6	67
6	68
6	69
6	71
6	73
6	75
6	76
6	77
6	79
6	80
6	81
6	85
6	86
6	88
6	89
6	92
6	95
6	96
6	100
7	11
7	15
7	16
7	19
7	20
7	25
7	27
7	29
7	30
7	32
7	37
7	39
7	40
7	44
7	46
7	47
7	48
7	50
7	56
7	58
7	59
7	60
7	62
7	64
7	69
7	71
7	73
7	75
7	77
7	78
7	79
7	80
7	83
7	86
7	87
7	88
7	90
7	95
7	96
7	100
8	9
8	12
8	19
8	20
8	23
8	27
8	28
8	29
8	30
8	31
8	32
8	37
8	38
8	45
8	46
8	48
8	49
8	52
8	55
8	57
8	59
8	67
8	70
8	71
8	72
8	76
8	78
8	81
8	83
8	85
8	86
8	90
8	92
8	98
8	99
9	10
9	12
9	16
9	18
9	19
9	21
9	22
9	23
9	24
9	28
9	29
9	30
9	31
9	32
9	34
9	35
9	37
9	38
9	40
9	41
9	42
9	43
9	45
9	46
9	47
9	48
9	51
9	53
9	55
9	57
9	62
9	63
9	64
9	66
9	67
9	68
9	69
9	70
9	72
9	73
9	76
9	78
9	79
9	80
9	84
9	87
9	88
9	91
9	92
9	93
9	95
9	96
9	99
9	100
10	11
10	12
10	13
10	14
10	17
10	18
10	19
10	20
10	23
10	24
10	25
10	26
10	29
10	35
10	36
10	39
10	44
10	45
10	46
10	47
10	50
10	52
10	53
10	59
10	60
10	61
10	64
10	65
10	67
10	68
10	69
10	70
10	73
10	77
10	78
10	79
10	81
10	83
10	85
10	88
10	90
10	91
10	94
10	96
10	97
10	99
11	13
11	14
11	15
11	18
11	19
11	20
11	21
11	22
11	23
11	24
11	26
11	27
11	28
11	29
11	31
11	34
11	41
11	43
11	44
11	46
11	47
11	48
11	49
11	53
11	55
11	59
11	60
11	63
11	64
11	65
11	66
11	69
11	71
11	74
11	75
11	80
11	82
11	84
11	85
11	90
11	91
11	93
11	97
11	98
11	100
12	14
12	15
12	16
12	17
12	19
12	20
12	24
12	27
12	29
12	30
12	32
12	33
12	34
12	35
12	37
12	38
12	39
12	40
12	41
12	47
12	49
12	50
12	51
12	53
12	56
12	58
12	59
12	61
12	63
12	65
12	66
12	68
12	69
12	73
12	74
12	76
12	77
12	80
12	82
12	90
12	92
12	95
12	96
12	98
13	14
13	16
13	18
13	20
13	22
13	23
13	25
13	30
13	33
13	35
13	37
13	38
13	41
13	42
13	47
13	50
13	51
13	53
13	54
13	56
13	57
13	59
13	60
13	63
13	64
13	65
13	67
13	70
13	72
13	73
13	75
13	78
13	79
13	80
13	81
13	85
13	86
13	87
13	88
13	89
13	91
13	92
13	94
13	95
13	97
13	98
13	100
14	15
14	16
14	17
14	18
14	19
14	21
14	22
14	25
14	26
14	31
14	33
14	36
14	37
14	39
14	42
14	44
14	45
14	46
14	48
14	53
14	54
14	57
14	58
14	60
14	62
14	68
14	70
14	71
14	73
14	74
14	76
14	79
14	80
14	82
14	84
14	86
14	89
14	93
14	95
14	97
15	18
15	19
15	20
15	23
15	24
15	25
15	26
15	27
15	28
15	29
15	30
15	33
15	34
15	37
15	38
15	40
15	41
15	42
15	45
15	47
15	48
15	49
15	50
15	56
15	57
15	58
15	63
15	67
15	69
15	71
15	72
15	73
15	75
15	79
15	82
15	83
15	84
15	85
