100 2503
1	5
1	8
1	9
1	11
1	13
1	18
1	19
1	20
1	21
1	22
1	23
1	25
1	26
1	28
1	29
1	31
1	32
1	33
1	34
1	35
1	36
1	38
1	39
1	41
1	48
1	52
1	54
1	55
1	59
1	61
1	62
1	63
1	65
1	66
1	70
1	71
1	74
1	75
1	77
1	79
1	80
1	81
1	82
1	83
1	84
1	86
1	88
1	91
1	93
1	95
1	96
1	97
2	3
2	6
2	8
2	9
2	10
2	11
2	12
2	15
2	17
2	18
2	19
2	21
2	23
2	25
2	29
2	31
2	33
2	39
2	42
2	45
2	46
2	48
2	49
2	52
2	55
2	57
2	58
2	61
2	62
2	63
2	64
2	65
2	74
2	77
2	78
2	79
2	80
2	88
2	90
2	92
2	94
2	97
2	99
2	100
3	4
3	7
3	8
3	10
3	12
3	13
3	15
3	16
3	19
3	21
3	24
3	25
3	26
3	27
3	28
3	29
3	33
3	34
3	41
3	43
3	44
3	50
3	53
3	54
3	55
3	56
3	57
3	68
3	69
3	70
3	71
3	72
3	73
3	79
3	81
3	82
3	83
3	84
3	86
3	87
3	91
3	92
3	94
3	99
4	5
4	6
4	7
4	8
4	11
4	13
4	16
4	17
4	24
4	27
4	29
4	32
4	33
4	34
4	37
4	40
4	43
4	44
4	45
4	48
4	53
4	57
4	58
4	59
4	63
4	66
4	67
4	68
4	69
4	72
4	73
4	76
4	77
4	78
4	79
4	81
4	82
4	84
4	86
4	88
4	89
4	91
4	92
4	93
4	96
5	6
5	9
5	10
5	11
5	13
5	14
5	15
5	17
5	21
5	26
5	27
5	28
5	29
5	33
5	35
5	37
5	39
5	41
5	44
5	45
5	47
5	48
5	49
5	50
5	52
5	53
5	56
5	57
5	58
5	60
5	61
5	63
5	64
5	67
5	68
5	70
5	72
5	73
5	76
5	77
5	80
5	81
5	85
5	87
5	88
5	89
5	92
5	94
5	96
5	97
5	99
5	100
6	7
6	8
6	12
6	16
6	19
6	20
6	21
6	23
6	25
6	26
6	27
6	29
6	30
6	31
6	32
6	34
6	35
6	37
6	38
6	39
6	44
6	46
6	47
6	48
6	49
6	51
6	53
6	54
6	56
6	61
6	63
6	64
6	65
6	67
6	69
6	71
6	73
6	76
6	77
6	78
6	79
6	80
6	81
6	82
6	83
6	92
6	94
6	96
6	100
7	8
7	12
7	13
7	17
7	20
7	21
7	24
7	25
7	27
7	28
7	29
7	30
7	36
7	39
7	41
7	42
7	43
7	44
7	45
7	47
7	48
7	53
7	54
7	55
7	57
7	58
7	60
7	61
7	63
7	64
7	67
7	68
7	69
7	70
7	72
7	73
7	74
7	76
7	78
7	79
7	80
7	81
7	82
7	83
7	85
7	89
7	90
7	92
7	94
7	96
7	97
7	98
8	9
8	19
8	20
8	22
8	23
8	24
8	26
8	27
8	28
8	30
8	31
8	34
8	39
8	40
8	41
8	42
8	44
8	46
8	47
8	49
8	50
8	54
8	55
8	56
8	57
8	59
8	60
8	61
8	65
8	67
8	70
8	71
8	72
8	73
8	74
8	78
8	82
8	83
8	84
8	86
8	87
8	88
8	92
8	100
9	13
9	16
9	17
9	18
9	19
9	23
9	24
9	26
9	27
9	28
9	29
9	31
9	32
9	33
9	38
9	39
9	40
9	41
9	42
9	43
9	46
9	47
9	51
9	53
9	55
9	57
9	59
9	60
9	62
9	64
9	66
9	67
9	72
9	73
9	74
9	76
9	77
9	79
9	82
9	83
9	84
9	86
9	87
9	92
9	93
9	94
9	95
9	96
10	12
10	13
10	14
10	17
10	18
10	19
10	20
10	21
10	22
10	26
10	33
10	36
10	39
10	41
10	43
10	46
10	47
10	49
10	51
10	53
10	58
10	59
10	60
10	61
10	66
10	67
10	68
10	69
10	71
10	72
10	73
10	74
10	75
10	76
10	80
10	84
10	85
10	86
10	87
10	88
10	90
10	91
